1400.00,-5288.00,-16700.00,-2240.00,-3943.00,8741.00
2428.00,-5060.00,-17268.00,-2240.00,-3826.00,9450.00
2796.00,-4736.00,-17296.00,-2224.00,-2798.00,10654.00
2996.00,-4616.00,-16696.00,-2256.00,-1774.00,10880.00
2812.00,-4540.00,-16344.00,-2240.00,-1360.00,10870.00
2696.00,-4012.00,-15592.00,-2240.00,-1766.00,10121.00
2276.00,-3408.00,-15028.00,-2240.00,-3294.00,9025.00
2760.00,-3800.00,-15476.00,-2256.00,-4584.00,9197.00
2172.00,-3708.00,-15180.00,-2256.00,-5059.00,8979.00
2788.00,-3604.00,-16012.00,-2256.00,-5452.00,8746.00
2792.00,-3736.00,-16332.00,-2288.00,-4739.00,7883.00
2980.00,-3736.00,-16984.00,-2256.00,-2326.00,7783.00
2624.00,-3504.00,-16564.00,-2224.00,-246.00,7171.00
2160.00,-3404.00,-15804.00,-2272.00,1110.00,6547.00
1836.00,-3100.00,-15360.00,-2240.00,1708.00,5653.00
1584.00,-3044.00,-14952.00,-2240.00,1916.00,5073.00
1960.00,-3016.00,-14972.00,-2272.00,1774.00,4690.00
2448.00,-3060.00,-14928.00,-2240.00,1049.00,4528.00
2880.00,-3140.00,-14940.00,-2240.00,106.00,3990.00
3472.00,-3380.00,-15008.00,-2240.00,-639.00,3146.00
4088.00,-3492.00,-15448.00,-2224.00,-1016.00,1909.00
4184.00,-3648.00,-15684.00,-2272.00,-923.00,394.00
4316.00,-3596.00,-16176.00,-2224.00,-661.00,-993.00
4244.00,-3688.00,-16272.00,-2240.00,-159.00,-2105.00
4076.00,-3540.00,-16252.00,-2240.00,169.00,-2899.00
3288.00,-3660.00,-16384.00,-2224.00,449.00,-3474.00
2680.00,-3824.00,-16256.00,-2272.00,651.00,-4203.00
2348.00,-3792.00,-16196.00,-2240.00,944.00,-5127.00
2460.00,-3544.00,-16336.00,-2240.00,553.00,-5468.00
2116.00,-3804.00,-16336.00,-2240.00,-253.00,-5243.00
1896.00,-3628.00,-16536.00,-2256.00,-1073.00,-4648.00
2084.00,-3324.00,-16840.00,-2256.00,-1421.00,-3950.00
2164.00,-3608.00,-17292.00,-2256.00,-877.00,-2840.00
2588.00,-3848.00,-17220.00,-2224.00,248.00,-1792.00
3108.00,-3936.00,-17144.00,-2272.00,1176.00,-783.00
